,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
891,Mon Dec 06 09:30:22 +0000 2021,1467788496425431044,Mazi Uche,"Posted on YouTube
Excel basics for beginners:
https://t.co/MqXXVTS4Vb",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
892,Mon Dec 06 06:01:05 +0000 2021,1467735829464371207,Mazi Uche,@ZeciraMusovic Followed because of bio,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
893,Sun Dec 05 21:40:20 +0000 2021,1467609812800319496,Mazi Uche,@EduWaltzChuka 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
894,Sun Dec 05 21:32:24 +0000 2021,1467607816542248971,Mazi Uche,@EduWaltzChuka See as you catch bullet wey no suppose near you 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
895,Sun Dec 05 21:30:52 +0000 2021,1467607429110190080,Mazi Uche,@Morris_Monye 😅. I wish more people would hit the nail on the head with first msg,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
896,Sun Dec 05 20:01:53 +0000 2021,1467585035008188423,Mazi Uche,"@adapekem @Modestomogidi @OgbeniDipo I'm am going towards data science. Following here and on LinkedIn 👍🏿.
I think… https://t.co/WcicnROw9A",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
897,Sun Dec 05 12:36:01 +0000 2021,1467472830203785219,Mazi Uche,@Letter_to_Jack Please let chibuzor breath,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
898,Sun Dec 05 12:23:13 +0000 2021,1467469607074160647,Mazi Uche,@_PLICE Untop the 575 exchange rate. You can't even see exchange till you've bought dollars,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
899,Sun Dec 05 07:16:58 +0000 2021,1467392538323701762,Mazi Uche,@EduWaltzChuka Drake's mine too lol https://t.co/QpTZMZ88HJ,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
900,Sun Dec 05 07:13:41 +0000 2021,1467391711152332801,Mazi Uche,@iamleeprinz @Neyoo06 @cuppymusic It is not for clout. Negative comments have a way of lingering...,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
901,Sun Dec 05 07:10:43 +0000 2021,1467390965652537345,Mazi Uche,@The_BeatOven Mom*,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
902,Sun Dec 05 07:10:37 +0000 2021,1467390940117667848,Mazi Uche,@The_BeatOven This is not a little win boss👍🏿. Happy for you and your moms,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
903,Thu Dec 02 21:22:15 +0000 2021,1466518095707656202,Mazi Uche,@JustinUg_ Where can I get one,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
904,Thu Dec 02 11:01:57 +0000 2021,1466361993669931008,Mazi Uche,@aproko_doctor God punish you 😭😭😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
905,Wed Dec 01 20:48:39 +0000 2021,1466147252213272577,Mazi Uche,@Amalabaibe love the dress,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
906,Wed Dec 01 16:38:01 +0000 2021,1466084180710809607,Mazi Uche,"@ToyosiGodwin Chrome sync all my devices history, tab, password.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
907,Wed Dec 01 09:19:31 +0000 2021,1465973826001514496,Mazi Uche,@_PLICE Some people sef. Always projecting their infidelity,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
908,Wed Dec 01 07:51:57 +0000 2021,1465951792144031746,Mazi Uche,Glo sef. Getting otp on time is war,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
909,Tue Nov 30 15:51:44 +0000 2021,1465710145363591169,Mazi Uche,@Everdiva1 I think there's network issues.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
910,Tue Nov 30 14:21:46 +0000 2021,1465687503105634304,Mazi Uche,@elnathan_john That doesn't look like freedom or choice,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
911,Mon Nov 29 22:09:25 +0000 2021,1465442802691571719,Mazi Uche,@AmaBlessed2 @UgwunnaEjikem 🤣 🤣 🤣 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
912,Mon Nov 29 21:47:24 +0000 2021,1465437260686376965,Mazi Uche,@Amalabaibe Something drake said.. Me too,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
913,Mon Nov 29 12:12:37 +0000 2021,1465292613410455552,Mazi Uche,@bustasams07 @Meritush_ @__garfieldu Thanks for letting me stay at your mansion boss. You're a GOOD man,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
914,Mon Nov 29 10:01:38 +0000 2021,1465259650597720069,Mazi Uche,"@Meritush_ @__garfieldu If you're asking God, na inside marriage.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
915,Mon Nov 29 07:58:23 +0000 2021,1465228634248130560,Mazi Uche,@_PLICE Maybe he wakes up everyday to his friends,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
916,Mon Nov 29 07:26:23 +0000 2021,1465220578764275713,Mazi Uche,@nvnsv @Victor_HF_ I think what they can't inherit is family land handed to the late husband . I could be wrong tho,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
917,Mon Nov 29 07:22:15 +0000 2021,1465219541752066054,Mazi Uche,@Jeezy5Starr @WhatsApp GBWhatsApp,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
918,Sun Nov 28 22:04:19 +0000 2021,1465079133424263171,Mazi Uche,@Wizarab10 No insult my team abeg.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
919,Sun Nov 28 14:21:59 +0000 2021,1464962781527130121,Mazi Uche,@MrOdanz I swear! Cos they nearly wanted to rubbish El classico,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
920,Sun Nov 28 08:56:41 +0000 2021,1464880915868438534,Mazi Uche,@MrOdanz Those countries immigration policy is strict lol. That's why they are able to preserve culture.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
921,Sat Nov 27 20:59:50 +0000 2021,1464700514520735748,Mazi Uche,@Amalabaibe Lips 🥺👌🏿,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
922,Sat Nov 27 20:37:56 +0000 2021,1464695006556565517,Mazi Uche,@Amalabaibe 👀,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
923,Sat Nov 27 19:06:49 +0000 2021,1464672076304994307,Mazi Uche,@DrOlufunmilayo What of cough? Does it exacerbate it or is it just in my head?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
924,Fri Nov 26 21:51:12 +0000 2021,1464351054452215816,Mazi Uche,@MrOdanz I love the wood floor,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
925,Fri Nov 26 17:34:35 +0000 2021,1464286473650380801,Mazi Uche,@Nekie_neka @fola_fash @t0nit0ne Be like i be woman 😪,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
926,Fri Nov 26 15:48:32 +0000 2021,1464259785881178118,Mazi Uche,@ToyosiGodwin @TundeTASH I know that question mark anywhere lol. You got it so fast you're wondering if it's really right? 😅,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
927,Fri Nov 26 15:40:57 +0000 2021,1464257878638968844,Mazi Uche,@Amalabaibe See wetin you bring to my TL 😭😭😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
928,Fri Nov 26 15:37:00 +0000 2021,1464256883196313624,Mazi Uche,@chef_cupid Been seeing your content on tiktok.. Now here 😍,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
929,Fri Nov 26 11:07:41 +0000 2021,1464189110415933444,Mazi Uche,@EduWaltzChuka @AfamDeluxo's igbo amaka zi.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
930,Thu Nov 25 23:36:51 +0000 2021,1464015254569037835,Mazi Uche,"Happy birthday @DONJAZZY. The greatest to ever do it. You're a king maker! Many artist, many Nigerians have directl… https://t.co/bQjM32KHfN",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
931,Thu Nov 25 17:03:16 +0000 2021,1463916207292268549,Mazi Uche,@Sujodamystique Point taken then,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
932,Thu Nov 25 17:01:19 +0000 2021,1463915713714790421,Mazi Uche,"@Sujodamystique Aguero and Erikson should spark questions, especially aguero, he is an athlete, except it runs in his family...",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
933,Thu Nov 25 16:56:34 +0000 2021,1463914519785312262,Mazi Uche,"@hackSultan I'm Uche
A data analyst  in Nigeria",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
934,Thu Nov 25 09:56:38 +0000 2021,1463808838939910146,Mazi Uche,@Nekie_neka @esthery_a @To_Lisah Yeah.. I'm not a robot. I'll check out 2 cops. On Netflix right?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
935,Thu Nov 25 09:24:47 +0000 2021,1463800826120617984,Mazi Uche,@esthery_a @Nekie_neka @To_Lisah I loved it at first then it got too long,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
936,Thu Nov 25 09:24:14 +0000 2021,1463800687402356743,Mazi Uche,@To_Lisah @esthery_a @Nekie_neka I have 😅,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
937,Thu Nov 25 08:40:05 +0000 2021,1463789576464572423,Mazi Uche,@MrOdanz Become a member 😭.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
938,Thu Nov 25 08:38:29 +0000 2021,1463789172272111616,Mazi Uche,@Nekie_neka @chilotamojukwu My parents didn't give school an option. All igbo names lol.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
939,Thu Nov 25 07:11:52 +0000 2021,1463767376428773378,Mazi Uche,"@EduWaltzChuka I swear, he is even supposed to find it fun. All these bosses sef nawa o.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
940,Thu Nov 25 00:07:59 +0000 2021,1463660701046689802,Mazi Uche,"An app you want is expensive? Be shameless like me, msg the developers and let then know you're in a developing cou… https://t.co/JASQJtrFFp",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
941,Thu Nov 25 00:00:27 +0000 2021,1463658805615640579,Mazi Uche,@EduWaltzChuka @issa_goddess022 Lol it's not. She lost me from hug. Powers are r real. I thought maybe a substance… https://t.co/N4t0BLzxzm,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
942,Wed Nov 24 23:06:05 +0000 2021,1463645124802584581,Mazi Uche,"@Nekie_neka @esthery_a Let me check it out, thanks",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
943,Wed Nov 24 22:51:47 +0000 2021,1463641523606675467,Mazi Uche,@_AsiwajuLerry @UgwunnaEjikem Really annoying.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
944,Wed Nov 24 22:48:39 +0000 2021,1463640737027960840,Mazi Uche,"Did a mock video, I say alot of uhm 💀 and camera sha.  Luckily, I can use premier pro and after effects...",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
945,Wed Nov 24 22:47:13 +0000 2021,1463640377689317376,Mazi Uche,@esthery_a @Nekie_neka Yeah. Before exam 😅,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
946,Wed Nov 24 22:46:57 +0000 2021,1463640308726603776,Mazi Uche,"Writing the first script 👌🏿.
Lotta research to do before filming. Didn't realize starting a YouTube channel is this… https://t.co/zYSLhbqKhQ",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
947,Wed Nov 24 22:44:55 +0000 2021,1463639796295864327,Mazi Uche,@Everdiva1 I can't even keep up. Make i Google Messi eke,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
948,Wed Nov 24 22:43:29 +0000 2021,1463639436835631112,Mazi Uche,"@Everdiva1 Shey your dm is a safe space?
Feel like smoking blunt there",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
949,Wed Nov 24 22:42:13 +0000 2021,1463639117275803654,Mazi Uche,"I just finished exam
@esthery_a @Nekie_neka suggest great drama to wash this exam down 🥺.
Something heart warming 🤗",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
950,Wed Nov 24 22:40:56 +0000 2021,1463638796805844992,Mazi Uche,@Nekie_neka I'm broke too. We have that in common ♥️,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
951,Wed Nov 24 21:49:58 +0000 2021,1463625968921497600,Mazi Uche,@Amalabaibe Especially when I get money 👀,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
952,Wed Nov 24 20:45:35 +0000 2021,1463609765196619778,Mazi Uche,@NickTriggerlips Lol,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
953,Wed Nov 24 20:43:17 +0000 2021,1463609189050245122,Mazi Uche,@OlbeGustav @NickTriggerlips It's not. Maybe making a herd move gives them a sense of belonging 😏. Don't shame anyo… https://t.co/TbRCD3aUiP,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
954,Wed Nov 24 20:42:20 +0000 2021,1463608949165510663,Mazi Uche,@NickTriggerlips Maybe that's how they enjoy the game? Aim is to have fun init?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
955,Wed Nov 24 20:33:08 +0000 2021,1463606632856829957,Mazi Uche,@Sujodamystique I sha will dm @Amalabaibe one day and I don't care where my name goes 😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
956,Wed Nov 24 18:42:22 +0000 2021,1463578756178665472,Mazi Uche,"The more I learn, the more there is to learn.
Gradually tho 🤗",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
957,Wed Nov 24 18:39:22 +0000 2021,1463578000771981324,Mazi Uche,"@Amalabaibe This gender sef 😭.
Married men dey street pass us 🤣",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
958,Wed Nov 24 18:36:41 +0000 2021,1463577326982209539,Mazi Uche,@Amalabaibe No too reason am if you like the guy 🤗. Na one of the ways we express sey we like you.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
959,Wed Nov 24 18:19:50 +0000 2021,1463573087086166016,Mazi Uche,@Everdiva1 People get fetish. Lol. Eating ass is in sane category as people that suck toes,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
960,Wed Nov 24 18:18:53 +0000 2021,1463572847834583043,Mazi Uche,"@Amalabaibe Be like ever course with communication na wahala.
Data communication showed me today 😭",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
961,Wed Nov 24 17:54:03 +0000 2021,1463566598103613450,Mazi Uche,"@Everdiva1 I don't get it too! French and Italians don't hide accent, even Americans in Texas/up north speak native… https://t.co/vtcLLNmy6F",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
962,Wed Nov 24 15:42:41 +0000 2021,1463533540491022337,Mazi Uche,elechara m exam for the semester 🥳. 500L 50% ✅ https://t.co/RO0nRQQCIr,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
963,Wed Nov 24 12:22:41 +0000 2021,1463483205290536961,Mazi Uche,@Nekie_neka I Dey learn lol,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
964,Wed Nov 24 09:48:38 +0000 2021,1463444440903786497,Mazi Uche,@Nekie_neka Isn't love letter suppose to make you happy 🥺,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
965,Tue Nov 23 07:27:18 +0000 2021,1463046484568461315,Mazi Uche,"@_PLICE 1. Drawing.  I don't see much of it 😭.
2. Dada
3. Akoroko doctor extension",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
966,Mon Nov 22 15:27:10 +0000 2021,1462804859820945408,Mazi Uche,"@_PLICE @Letter_to_Jack Tbh if I don't get seedless ones in Nigeria soon, I'll join his side 😪",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
967,Sat Nov 20 21:06:07 +0000 2021,1462165383260090377,Mazi Uche,@esthery_a 🤣 🤣 🤣....,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
968,Sat Nov 20 21:03:58 +0000 2021,1462164842253631502,Mazi Uche,@OkparaNnaJiAku Proud igbo,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
969,Fri Nov 19 12:58:02 +0000 2021,1461680165331914755,Mazi Uche,@aproko_doctor Na to born remain cos this is a dad joke lol,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
970,Fri Nov 19 12:54:17 +0000 2021,1461679219931496452,Mazi Uche,@Fosudo Gimme your old one 🙈,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
971,Thu Nov 18 16:42:39 +0000 2021,1461374302364876802,Mazi Uche,"@Apex_Zy Thank you.
 I'm currently enrolled in datacamp's course on python 😄.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
972,Thu Nov 18 16:33:00 +0000 2021,1461371874290671620,Mazi Uche,"Working with this data set has been a pain lol. Each time I alter the table, I have to wait for the next coming of… https://t.co/IYHLnllOG9",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
973,Thu Nov 18 10:28:35 +0000 2021,1461280164168486917,Mazi Uche,"Doing projects is 100% better than theoretical learning.

Of course it doesn't mean you should have a firm background of what you're doing",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
974,Thu Nov 18 09:45:59 +0000 2021,1461269446530682885,Mazi Uche,@Amalabaibe I sabi massage 👀,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
975,Wed Nov 17 20:14:09 +0000 2021,1461065139457859588,Mazi Uche,@Twickta Sure! I'd love to.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
976,Wed Nov 17 19:45:54 +0000 2021,1461058031135952906,Mazi Uche,@iam_paulash @SavvyRinu @davido Use your own money boss,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
977,Wed Nov 17 19:10:38 +0000 2021,1461049157603442698,Mazi Uche,Imagine davido tag you for IG and you no come get 1m 💀,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
978,Wed Nov 17 19:09:11 +0000 2021,1461048790543126531,Mazi Uche,@Oluwoleee @py_data_sci @DONJAZZY @OwoAnietie @AfroDroids I'll make a thread on it tomorrow morning,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
979,Wed Nov 17 19:04:05 +0000 2021,1461047506570203138,Mazi Uche,"@Twickta About starting the same with data analystics, seems our community is small, I'm still learning, but I'm st… https://t.co/XW4vRmP4E6",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
980,Wed Nov 17 19:00:44 +0000 2021,1461046663666180111,Mazi Uche,@Oluwoleee @py_data_sci @DONJAZZY @OwoAnietie @AfroDroids Pls apply for financial aid,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
981,Wed Nov 17 19:00:35 +0000 2021,1461046627695747074,Mazi Uche,@Oluwoleee @py_data_sci @DONJAZZY @OwoAnietie @AfroDroids You don't need money on coursera,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
982,Wed Nov 17 15:50:49 +0000 2021,1460998868708085760,Mazi Uche,@meettheRichard @BeverlyNaya This my gender sef,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
983,Wed Nov 17 13:11:47 +0000 2021,1460958848940969988,Mazi Uche,@Amalabaibe 😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
984,Wed Nov 17 12:09:45 +0000 2021,1460943237649412096,Mazi Uche,"@Amalabaibe Chocolate, Is this a safe space?",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
985,Wed Nov 17 12:05:39 +0000 2021,1460942204550189065,Mazi Uche,@77_Kiah Na chisom I blame for this generalization,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
986,Wed Nov 17 11:54:45 +0000 2021,1460939463345979396,Mazi Uche,Chisom just played men handicap ffs.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
